action,operation,operation_price,operation_stop_price,operation_end_type,unix,date,price,base,quote,debt_base,total_quote,gain,run_unix,run_date
CLOSE,SELL,226.12369454,-1.0,1,1724767200,2024-08-27 14:00:00,226.74499512,0.0,10526.42227742,0.0,10526.42227742,0.05264,1724767200,2024-08-27 14:00:00
SHORT,SELL,227.94000244,229.07970245,0,1724776200,2024-08-27 16:30:00,227.94000244,0.0,21052.84455484,46.18067107,10526.42227846,0.05264,1724776200,2024-08-27 16:30:00
COVER,BUY,229.07970245,-1.0,1,1724853600,2024-08-28 14:00:00,228.6000061,0.0,10473.790167180001,0.0,10473.79016718,0.04738,1724853600,2024-08-28 14:00:00
LONG,BUY,229.63999939,228.49179939,0,1724855400,2024-08-28 14:30:00,229.63999939,45.60960719,0.0,0.0,10473.79016729,0.04738,1724855400,2024-08-28 14:30:00
CLOSE,SELL,228.49179939,-1.0,1,1724857200,2024-08-28 15:00:00,227.49000549,0.0,10421.42121631,0.0,10421.42121631,0.04214,1724857200,2024-08-28 15:00:00
SHORT,SELL,227.49000549,228.62745552,0,1724857200,2024-08-28 15:00:00,227.49000549,0.0,20842.84243262,45.81045745,10421.42121582,0.04214,1724857200,2024-08-28 15:00:00
COVER,BUY,227.51899719,-1.0,0,1724864400,2024-08-28 17:00:00,227.51899719,0.0,10420.09309278,0.0,10420.09309278,0.04201,1724864400,2024-08-28 17:00:00
LONG,BUY,227.47000122,226.33265121,0,1724866200,2024-08-28 17:30:00,227.47000122,45.80864746,0.0,0.0,10420.09309361,0.04201,1724866200,2024-08-28 17:30:00
CLOSE,SELL,226.33265121,-1.0,1,1724868000,2024-08-28 18:00:00,225.89500427,0.0,10367.99262797,0.0,10367.99262797,0.0368,1724868000,2024-08-28 18:00:00
SHORT,SELL,227.16389465,228.29971412,0,1724871600,2024-08-28 19:00:00,227.16389465,0.0,20735.98525594,45.64102339,10367.99262686,0.0368,1724871600,2024-08-28 19:00:00
COVER,BUY,226.49000549,-1.0,0,1724875200,2024-08-28 20:00:00,226.49000549,0.0,10398.74961777,0.0,10398.74961777,0.03987,1724875200,2024-08-28 20:00:00
LONG,BUY,226.49000549,225.35755546,0,1724875200,2024-08-28 20:00:00,226.49000549,45.91262027,0.0,0.0,10398.74961701,0.03987,1724875200,2024-08-28 20:00:00
CLOSE,SELL,231.57000732,-1.0,0,1724940000,2024-08-29 14:00:00,231.57000732,0.0,10631.985812,0.0,10631.985812,0.0632,1724940000,2024-08-29 14:00:00
LONG,BUY,232.44999695,231.28774697,0,1724945400,2024-08-29 15:30:00,232.44999695,45.73880814,0.0,0.0,10631.98581264,0.0632,1724945400,2024-08-29 15:30:00
CLOSE,SELL,232.44999695,-1.0,0,1724949000,2024-08-29 16:30:00,232.44999695,0.0,10631.98581264,0.0,10631.98581264,0.0632,1724949000,2024-08-29 16:30:00
LONG,BUY,232.13000488,230.96935486,0,1724952600,2024-08-29 17:30:00,232.13000488,45.80185926,0.0,0.0,10631.98581354,0.0632,1724952600,2024-08-29 17:30:00
CLOSE,SELL,230.96935486,-1.0,1,1724956200,2024-08-29 18:30:00,230.83599854,0.0,10578.82588467,0.0,10578.82588467,0.05788,1724956200,2024-08-29 18:30:00
LONG,BUY,230.44999695,229.29774697,0,1724958000,2024-08-29 19:00:00,230.44999695,45.90508147,0.0,0.0,10578.82588475,0.05788,1724958000,2024-08-29 19:00:00
CLOSE,SELL,229.29774697,-1.0,1,1725026400,2024-08-30 14:00:00,229.08999634,0.0,10525.93175555,0.0,10525.93175555,0.05259,1725026400,2024-08-30 14:00:00
LONG,BUY,228.24499512,227.10377014,0,1725031800,2024-08-30 15:30:00,228.24499512,46.11681299,0.0,0.0,10525.93175585,0.05259,1725031800,2024-08-30 15:30:00
CLOSE,SELL,228.61999512,-1.0,0,1725033600,2024-08-30 16:00:00,228.61999512,0.0,10543.22556072,0.0,10543.22556072,0.05432,1725033600,2024-08-30 16:00:00
SHORT,SELL,228.61999512,229.7630951,0,1725033600,2024-08-30 16:00:00,228.61999512,0.0,21086.45112144,46.11681299,10543.22556072,0.05432,1725033600,2024-08-30 16:00:00
COVER,BUY,229.03999329,-1.0,0,1725046200,2024-08-30 19:30:00,229.03999329,0.0,10523.85658365,0.0,10523.85658365,0.05239,1725046200,2024-08-30 19:30:00
LONG,BUY,229.03999329,227.89479332,0,1725046200,2024-08-30 19:30:00,229.03999329,45.94768116,0.0,0.0,10523.85658458,0.05239,1725046200,2024-08-30 19:30:00
CLOSE,SELL,228.86000061,-1.0,0,1725048000,2024-08-30 20:00:00,228.86000061,0.0,10515.58633831,0.0,10515.58633831,0.05156,1725048000,2024-08-30 20:00:00
SHORT,SELL,226.16000366,227.29080368,0,1725372000,2024-09-03 14:00:00,226.16000366,0.0,21031.17267662,46.49622466,10515.58633734,0.05156,1725372000,2024-09-03 14:00:00
COVER,BUY,225.30999756,-1.0,0,1725373800,2024-09-03 14:30:00,225.30999756,0.0,10555.108411930001,0.0,10555.10841193,0.05551,1725373800,2024-09-03 14:30:00
LONG,BUY,225.30999756,224.18344757,0,1725373800,2024-09-03 14:30:00,225.30999756,46.84704863,0.0,0.0,10555.10841252,0.05551,1725373800,2024-09-03 14:30:00
CLOSE,SELL,224.18344757,-1.0,1,1725375600,2024-09-03 15:00:00,223.64500427,0.0,10502.33287035,0.0,10502.33287035,0.05023,1725375600,2024-09-03 15:00:00
SHORT,SELL,223.64500427,224.76322929,0,1725375600,2024-09-03 15:00:00,223.64500427,0.0,21004.6657407,46.95983666,10502.33287036,0.05023,1725375600,2024-09-03 15:00:00
COVER,BUY,223.85499573,-1.0,0,1725377400,2024-09-03 15:30:00,223.85499573,0.0,10492.471705689999,0.0,10492.47170569,0.04925,1725377400,2024-09-03 15:30:00
SHORT,SELL,223.71000671,224.82855674,0,1725382800,2024-09-03 17:00:00,223.71000671,0.0,20984.943411379998,46.90211162,10492.47170616,0.04925,1725382800,2024-09-03 17:00:00
COVER,BUY,223.83149719,-1.0,0,1725384600,2024-09-03 17:30:00,223.83149719,0.0,10486.773546099997,0.0,10486.7735461,0.04868,1725384600,2024-09-03 17:30:00
LONG,BUY,223.21000671,222.09395668,0,1725386400,2024-09-03 18:00:00,223.21000671,46.98164612,0.0,0.0,10486.77354569,0.04868,1725386400,2024-09-03 18:00:00
CLOSE,SELL,222.09395668,-1.0,1,1725388200,2024-09-03 18:30:00,222.13000488,0.0,10434.33967813,0.0,10434.33967813,0.04343,1725388200,2024-09-03 18:30:00
SHORT,SELL,219.57000732,220.66785736,0,1725458400,2024-09-04 14:00:00,219.57000732,0.0,20868.67935626,47.52169846,10434.33967754,0.04343,1725458400,2024-09-04 14:00:00
COVER,BUY,219.44999695,-1.0,0,1725462000,2024-09-04 15:00:00,219.44999695,0.0,10440.042774149999,0.0,10440.04277415,0.044,1725462000,2024-09-04 15:00:00
LONG,BUY,219.44999695,218.35274697,0,1725462000,2024-09-04 15:00:00,219.44999695,47.57367473,0.0,0.0,10440.0427744,0.044,1725462000,2024-09-04 15:00:00
CLOSE,SELL,218.35274697,-1.0,1,1725465600,2024-09-04 16:00:00,219.32000732,0.0,10387.84256075,0.0,10387.84256075,0.03878,1725465600,2024-09-04 16:00:00
SHORT,SELL,219.92999268,221.02964264,0,1725467400,2024-09-04 16:30:00,219.92999268,0.0,20775.6851215,47.23249628,10387.84256038,0.03878,1725467400,2024-09-04 16:30:00
COVER,BUY,220.11999512,-1.0,0,1725471000,2024-09-04 17:30:00,220.11999512,0.0,10378.86827084,0.0,10378.86827084,0.03789,1725471000,2024-09-04 17:30:00
LONG,BUY,224.71000671,223.58645668,0,1725544800,2024-09-05 14:00:00,224.71000671,46.18783303,0.0,0.0,10378.86827009,0.03789,1725544800,2024-09-05 14:00:00
CLOSE,SELL,225.05999756,-1.0,0,1725546600,2024-09-05 14:30:00,225.05999756,0.0,10395.03358903,0.0,10395.03358903,0.0395,1725546600,2024-09-05 14:30:00
SHORT,SELL,225.05999756,226.18529755,0,1725546600,2024-09-05 14:30:00,225.05999756,0.0,20790.06717806,46.18783303,10395.03358903,0.0395,1725546600,2024-09-05 14:30:00
COVER,BUY,223.33059692,-1.0,0,1725561000,2024-09-05 18:30:00,223.33059692,0.0,10474.91085703,0.0,10474.91085703,0.04749,1725561000,2024-09-05 18:30:00
LONG,BUY,223.33059692,222.21394394,0,1725561000,2024-09-05 18:30:00,223.33059692,46.90316061,0.0,0.0,10474.91085647,0.04749,1725561000,2024-09-05 18:30:00
CLOSE,SELL,222.21394394,-1.0,1,1725564600,2024-09-05 19:30:00,222.83000183,0.0,10422.5363024,0.0,10422.5363024,0.04225,1725564600,2024-09-05 19:30:00
SHORT,SELL,221.3999939,222.50699387,0,1725634800,2024-09-06 15:00:00,221.3999939,0.0,20845.0726048,47.07559435,10422.53630287,0.04225,1725634800,2024-09-06 15:00:00
COVER,BUY,222.50699387,-1.0,1,1725636600,2024-09-06 15:30:00,221.25,0.0,10370.42362134,0.0,10370.42362134,0.03704,1725636600,2024-09-06 15:30:00
LONG,BUY,220.97999573,219.87509575,0,1725643800,2024-09-06 17:30:00,220.97999573,46.92924166,0.0,0.0,10370.42362164,0.03704,1725643800,2024-09-06 17:30:00
CLOSE,SELL,219.87509575,-1.0,1,1725647400,2024-09-06 18:30:00,220.18780518,0.0,10318.57150347,0.0,10318.57150347,0.03186,1725647400,2024-09-06 18:30:00
SHORT,SELL,218.875,219.969375,0,1725892200,2024-09-09 14:30:00,218.875,0.0,20637.14300694,47.14367335,10318.57150246,0.03186,1725892200,2024-09-09 14:30:00
COVER,BUY,219.969375,-1.0,1,1725899400,2024-09-09 16:30:00,220.2039032,0.0,10266.978644940002,0.0,10266.97864494,0.0267,1725899400,2024-09-09 16:30:00
LONG,BUY,219.25999451,218.16369454,0,1725910200,2024-09-09 19:30:00,219.25999451,46.82559018,0.0,0.0,10266.97864579,0.0267,1725910200,2024-09-09 19:30:00
CLOSE,SELL,218.16369454,-1.0,1,1725976800,2024-09-10 14:00:00,217.51499939,0.0,10215.64375268,0.0,10215.64375268,0.02156,1725976800,2024-09-10 14:00:00
LONG,BUY,219.94999695,218.85024697,0,1725982200,2024-09-10 15:30:00,219.94999695,46.44530072,0.0,0.0,10215.64375171,0.02156,1725982200,2024-09-10 15:30:00
CLOSE,SELL,218.85024697,-1.0,1,1725984000,2024-09-10 16:00:00,218.33999634,0.0,10164.56553317,0.0,10164.56553317,0.01646,1725984000,2024-09-10 16:00:00
SHORT,SELL,219.5460968,220.64382728,0,1725987600,2024-09-10 17:00:00,219.5460968,0.0,20329.13106634,46.29809266,10164.56553355,0.01646,1725987600,2024-09-10 17:00:00
COVER,BUY,220.64382728,-1.0,1,1725989400,2024-09-10 17:30:00,220.27000427,0.0,10113.74270607,0.0,10113.74270607,0.01137,1725989400,2024-09-10 17:30:00
SHORT,SELL,220.80999756,221.91404755,0,1725993000,2024-09-10 18:30:00,220.80999756,0.0,20227.48541214,45.80292024,10113.7427057,0.01137,1725993000,2024-09-10 18:30:00
COVER,BUY,220.37559509,-1.0,0,1725994800,2024-09-10 19:00:00,220.37559509,0.0,10133.639607389998,0.0,10133.63960739,0.01336,1725994800,2024-09-10 19:00:00
LONG,BUY,220.37559509,219.27371711,0,1725994800,2024-09-10 19:00:00,220.37559509,45.98349288,0.0,0.0,10133.63960775,0.01336,1725994800,2024-09-10 19:00:00
CLOSE,SELL,220.16999817,-1.0,0,1725998400,2024-09-10 20:00:00,220.16999817,0.0,10124.18554324,0.0,10124.18554324,0.01242,1725998400,2024-09-10 20:00:00
SHORT,SELL,220.50500488,221.6075299,0,1726063200,2024-09-11 14:00:00,220.50500488,0.0,20248.37108648,45.91363152,10124.1855441,0.01242,1726063200,2024-09-11 14:00:00
COVER,BUY,221.07279968,-1.0,0,1726074000,2024-09-11 17:00:00,221.07279968,0.0,10098.116022880002,0.0,10098.11602288,0.00981,1726074000,2024-09-11 17:00:00
SHORT,SELL,221.20970154,222.31575005,0,1726075800,2024-09-11 17:30:00,221.20970154,0.0,20196.232045760004,45.64951696,10098.11602359,0.00981,1726075800,2024-09-11 17:30:00
COVER,BUY,221.61999512,-1.0,0,1726079400,2024-09-11 18:30:00,221.61999512,0.0,10079.386319850004,0.0,10079.38631985,0.00794,1726079400,2024-09-11 18:30:00
LONG,BUY,221.61999512,220.51189514,0,1726079400,2024-09-11 18:30:00,221.61999512,45.48049157,0.0,0.0,10079.3863198,0.00794,1726079400,2024-09-11 18:30:00
CLOSE,SELL,222.86000061,-1.0,0,1726084800,2024-09-11 20:00:00,222.86000061,0.0,10135.78237903,0.0,10135.78237903,0.01358,1726084800,2024-09-11 20:00:00
SHORT,SELL,222.86000061,223.97430061,0,1726084800,2024-09-11 20:00:00,222.86000061,0.0,20271.56475806,45.48049157,10135.78237903,0.01358,1726084800,2024-09-11 20:00:00
COVER,BUY,222.5,-1.0,0,1726160400,2024-09-12 17:00:00,222.5,0.0,10152.155383740002,0.0,10152.15538374,0.01522,1726160400,2024-09-12 17:00:00
LONG,BUY,222.5,221.3875,0,1726160400,2024-09-12 17:00:00,222.5,45.62766465,0.0,0.0,10152.15538463,0.01522,1726160400,2024-09-12 17:00:00
CLOSE,SELL,223.16000366,-1.0,0,1726239600,2024-09-13 15:00:00,223.16000366,0.0,10182.26981029,0.0,10182.26981029,0.01823,1726239600,2024-09-13 15:00:00
SHORT,SELL,223.16000366,224.27580368,0,1726239600,2024-09-13 15:00:00,223.16000366,0.0,20364.53962058,45.62766465,10182.26981029,0.01823,1726239600,2024-09-13 15:00:00
COVER,BUY,215.19500732,-1.0,0,1726495200,2024-09-16 14:00:00,215.19500732,0.0,10545.693992229999,0.0,10545.69399223,0.05457,1726495200,2024-09-16 14:00:00
SHORT,SELL,216.5565033,217.63928582,0,1726500600,2024-09-16 15:30:00,216.5565033,0.0,21091.387984459998,48.69719372,10545.69399193,0.05457,1726500600,2024-09-16 15:30:00
COVER,BUY,215.96499634,-1.0,0,1726507800,2024-09-16 17:30:00,215.96499634,0.0,10574.498720949998,0.0,10574.49872095,0.05745,1726507800,2024-09-16 17:30:00
LONG,BUY,215.96499634,214.88517136,0,1726507800,2024-09-16 17:30:00,215.96499634,48.9639474,0.0,0.0,10574.49872103,0.05745,1726507800,2024-09-16 17:30:00
CLOSE,SELL,216.3999939,-1.0,0,1726513200,2024-09-16 19:00:00,216.3999939,0.0,10595.79791868,0.0,10595.79791868,0.05958,1726513200,2024-09-16 19:00:00
SHORT,SELL,216.20500183,217.28602684,0,1726587000,2024-09-17 15:30:00,216.20500183,0.0,21191.59583736,49.00810725,10595.79791969,0.05958,1726587000,2024-09-17 15:30:00
COVER,BUY,215.79499817,-1.0,0,1726592400,2024-09-17 17:00:00,215.79499817,0.0,10615.89142303,0.0,10615.89142303,0.06159,1726592400,2024-09-17 17:00:00
LONG,BUY,215.79499817,214.71602318,0,1726592400,2024-09-17 17:00:00,215.79499817,49.19433496,0.0,0.0,10615.89142267,0.06159,1726592400,2024-09-17 17:00:00
CLOSE,SELL,216.13009644,-1.0,0,1726596000,2024-09-17 18:00:00,216.13009644,0.0,10632.37635921,0.0,10632.37635921,0.06324,1726596000,2024-09-17 18:00:00
LONG,BUY,215.83999634,214.76079636,0,1726599600,2024-09-17 19:00:00,215.83999634,49.26045469,0.0,0.0,10632.37636,0.06324,1726599600,2024-09-17 19:00:00
CLOSE,SELL,220.73500061,-1.0,0,1726669800,2024-09-18 14:30:00,220.73500061,0.0,10873.50649605,0.0,10873.50649605,0.08735,1726669800,2024-09-18 14:30:00
LONG,BUY,220.92999268,219.82534272,0,1726671600,2024-09-18 15:00:00,220.92999268,49.21697758,0.0,0.0,10873.50649648,0.08735,1726671600,2024-09-18 15:00:00
CLOSE,SELL,219.82534272,-1.0,1,1726675200,2024-09-18 16:00:00,219.61149597,0.0,10819.13896417,0.0,10819.13896417,0.08191,1726675200,2024-09-18 16:00:00
LONG,BUY,220.0500946,218.94984413,0,1726686000,2024-09-18 19:00:00,220.0500946,49.16670899,0.0,0.0,10819.13896442,0.08191,1726686000,2024-09-18 19:00:00
CLOSE,SELL,218.94984413,-1.0,1,1726687800,2024-09-18 19:30:00,221.5,0.0,10765.04326975,0.0,10765.04326975,0.0765,1726687800,2024-09-18 19:30:00
